From	To	Distance	Sign
MCF2	PXN	3	1
MCF2	BTK	4	-1
MCF2	PTPN11	3	-1
MCF2	JUND	4	-1
MCF2	SMPD1	4	-1
MCF2	RHOQ	1	1
MCF2	FOS	4	0
MCF2	PDGFB	2	1
MCF2	RPTOR	4	1
MCF2	SLC9A3	3	1
MCF2	CSNK1A1	3	1
MCF2	FASLG	4	1
MCF2	IL2RA	3	-1
MCF2	DIAPH1	2	1
MCF2	USO1	4	1
MCF2	CTNND1	2	1
MCF2	GSN	4	1
MCF2	ARHGEF6	2	1
MCF2	CASP8	4	1
MCF2	CTNNB1	2	1
MCF2	CTNNA1	2	0
MCF2	RDX	3	1
MCF2	SLC9A1	3	1
MCF2	RPS6KB1	2	0
MCF2	JAK1	3	-1
MCF2	CFL1	3	1
MCF2	ACTA1	3	1
MCF2	UGCG	4	-1
MCF2	PKN2	2	1
MCF2	PKN1	2	1
MCF2	MAP3K11	2	1
MCF2	MAPK14	4	1
MCF2	NCF2	3	1
MCF2	MAPK11	4	1
MCF2	RHOH	1	1
MCF2	RHOC	1	1
MCF2	NR3C1	4	-1
MCF2	TP53	4	-1
MCF2	ABI1	2	1
MCF2	RHOT1	1	1
MCF2	RHOT2	1	1
MCF2	TBXA2R	4	-1
MCF2	SNCA	3	1
MCF2	PLCB2	2	1
MCF2	ROCK2	2	1
MCF2	NFATC3	3	1
MCF2	DLG1	3	1
MCF2	ABI2	2	1
MCF2	JUN	4	0
MCF2	RHOD	1	1
MCF2	F2RL2	3	1
MCF2	PARD6A	2	1
MCF2	ARHGAP35	2	1
MCF2	GIT2	4	1
MCF2	ARHGEF7	4	1
MCF2	DIAPH3	2	1
MCF2	WASL	2	1
MCF2	PAK2	2	1
MCF2	FADD	4	1
MCF2	PAK1	2	0
MCF2	MAP3K1	2	1
MCF2	ARHGAP5	2	1
MCF2	TIAM1	4	-1
MCF2	ARR3	4	-1
MCF2	MAP2K2	4	-1
MCF2	PLD1	2	1
MCF2	ROCK1	2	0
MCF2	NFATC2	4	1
MCF2	GAB1	2	1
MCF2	MADCAM1	3	-1
MCF2	FYN	3	-1
MCF2	LCK	3	-1
ARAF	BAD	1	1
ARAF	MAP2K1	1	1
MYB	CREBBP	1	1
MYB	SIN3A	1	1
MYB	PPID	1	1
MYB	EP300	1	1
MYB	SKI	1	1
MYB	MYOD1	1	1
MYB	CCND1	1	1
MYB	CDK6	1	1
MYB	NCOR1	1	1
MYB	TRIM28	1	1
AR	CCND3	1	1
AR	HEY1	1	1
AR	NR0B1	2	1
AR	CCND1	1	1
AR	HSP90AA1	1	1
AR	NCOA1	1	1
AR	CDK11B	1	1
AR	CDK6	1	1
RARA	PIK3CA	3	1
RARA	MTOR	2	1
RARA	DAPP1	4	1
RARA	TERT	2	1
RARA	IKBKB	2	1
RARA	AKT1	1	1
RARA	SFN	3	1
RARA	YWHAB	3	1
RARA	BCAR1	4	1
RARA	USP8	2	1
RARA	BAD	2	1
RARA	HDAC3	1	1
RARA	AXIN1	3	1
RARA	CHUK	2	1
RARA	PDPK1	4	1
RARA	MAPK8	1	1
RARA	CRK	4	1
RARA	NCOR2	1	1
RARA	IKBKG	2	1
RARA	FOXO3	2	1
RARA	RAC1	4	1
RARA	YWHAZ	3	1
RARA	RARB	1	1
RARA	THRA	1	1
RARA	THRB	1	1
RARA	MAPT	3	-1
RARA	CDC42	4	1
RARA	RNF41	3	1
RARA	ARF6	4	1
RARA	YWHAE	2	1
RARA	RARG	1	1
RARA	RXRB	1	1
RARA	RHOA	4	1
RARA	YWHAG	3	1
RARA	PIK3R1	3	1
RARA	YWHAQ	3	1
RARA	NRG1	4	1
RARA	RELA	3	1
RARA	APC	3	1
RARA	GSK3B	2	1
RARA	PTK2	4	1
RARA	PRKCD	4	1
RARA	PXN	4	1
RARA	YWHAH	3	1
RARA	NFKBIA	3	1
RARA	BTK	4	1
RARA	NRIP1	1	1
RARA	RXRG	1	1
RARA	CTNNB1	3	1
RARA	RPS6KB1	2	1
RARA	RXRA	1	1
RARA	NFKB1	2	1
RARA	NFKBIB	3	1
RARA	RAF1	2	1
RARA	ERBB2	4	1
RARA	ERBB3	4	1
RARA	JUN	3	-1
RARA	HDAC1	1	1
GZMB	LIMK1	2	1
GZMB	PARP1	2	1
GZMB	CASP3	1	1
GZMB	CASP6	2	1
GZMB	CASP9	3	1
GZMB	CASP7	1	1
GZMB	BID	1	1
GZMB	APAF1	3	1
GZMB	CASP10	1	1
GZMB	CFL2	3	1
GZMB	GAS2	2	1
GZMB	CYCS	2	1
GZMB	ARHGDIB	2	1
GZMB	BAX	2	1
GZMB	TOP1	2	1
GZMB	SLK	2	1
GZMB	LMNA	3	1
GZMB	LMNB2	3	1
GZMB	PTK2	2	0
GZMB	GSN	2	1
GZMB	RFC1	2	1
GZMB	NUMA1	2	1
GZMB	ACTA1	2	1
GZMB	VIM	2	1
GZMB	LMNB1	3	1
GZMB	APP	3	1
GZMB	KRT18	3	1
GZMB	TFAP2A	3	1
GZMB	DFFA	2	1
GZMB	SREBF1	2	1
GZMB	MAP3K1	2	1
GZMB	NFATC2	2	1
GZMB	SATB1	3	1
GZMB	DFFB	2	1
GZMB	SPTAN1	2	1
GLI2	SUFU	1	1
GLI2	SPOP	1	1
GLI3	SUFU	1	1
GLI3	SPOP	1	1
SOS2	BAD	3	1
SOS2	MAPK8	2	1
SOS2	RHOU	1	1
SOS2	RHOV	1	1
SOS2	BCL2L11	3	1
SOS2	RHOG	1	1
SOS2	RAC1	1	1
SOS2	RHOBTB1	1	1
SOS2	RHOBTB2	1	1
SOS2	CDC42	1	1
SOS2	RAC3	1	1
SOS2	RHOF	1	1
SOS2	RHOJ	1	1
SOS2	RHOB	1	1
SOS2	RHOA	1	1
SOS2	RAC2	1	1
SOS2	RHOQ	1	1
SOS2	RHOH	1	1
SOS2	RHOC	1	1
SOS2	RHOT1	1	1
SOS2	RHOT2	1	1
SOS2	RHOD	1	1
LRP1	PLAUR	1	1
LRP1	PLAU	1	1
LRP1	ITGB5	1	1
LRP1	ITGAV	1	1
LRP1	ITGB3	1	1
LRP1	SERPINE1	1	1
ARHGAP1	PIK3CA	4	-1
ARHGAP1	RHOU	1	1
ARHGAP1	RHOV	1	1
ARHGAP1	RIN2	4	-1
ARHGAP1	RHOG	1	1
ARHGAP1	RAC1	1	1
ARHGAP1	RHOBTB1	1	1
ARHGAP1	RHOBTB2	1	1
ARHGAP1	CDC42	1	1
ARHGAP1	RAC3	1	1
ARHGAP1	RHOF	1	1
ARHGAP1	RHOJ	1	1
ARHGAP1	RHOB	1	1
ARHGAP1	RHOA	1	1
ARHGAP1	PIK3R1	4	-1
ARHGAP1	RAC2	1	1
ARHGAP1	RHOQ	1	1
ARHGAP1	HRAS	3	-1
ARHGAP1	RHOH	1	1
ARHGAP1	RHOC	1	1
ARHGAP1	RAF1	4	-1
ARHGAP1	RHOT1	1	1
ARHGAP1	RHOT2	1	1
ARHGAP1	RHOD	1	1
ARHGAP1	PAK2	4	-1
ARHGAP1	PAK1	2	-1
ARHGAP1	RASGRF1	2	-1
TNK2	WAS	1	1
TNK2	BCAR1	2	1
TNK2	AR	1	1
TNK2	CDC42	1	1
TNK2	WWOX	1	1
CDC42	GDI1	1	0
CDC42	BCAR1	2	1
CDC42	RHOU	1	0
CDC42	RHOV	1	0
CDC42	ARHGDIG	1	0
CDC42	RHOG	1	0
CDC42	GDI2	1	0
CDC42	ARHGDIA	1	0
CDC42	ARHGDIB	1	0
CDC42	RAC1	1	0
CDC42	RHOBTB1	1	0
CDC42	RHOBTB2	1	0
CDC42	TNK2	1	1
CDC42	RAC3	1	0
CDC42	RHOF	1	0
CDC42	RHOJ	1	0
CDC42	RHOB	1	0
CDC42	RHOA	1	0
CDC42	RAC2	1	0
CDC42	RHOQ	1	0
CDC42	CBL	1	1
CDC42	RHOH	1	0
CDC42	RHOC	1	0
CDC42	RHOT1	1	0
CDC42	RHOT2	1	0
CDC42	RHOD	1	0
CDC42	ARHGEF7	1	1
RAC3	GDI1	1	0
RAC3	RHOU	1	0
RAC3	RHOV	1	0
RAC3	ARHGDIG	1	0
RAC3	RHOG	1	0
RAC3	GDI2	1	0
RAC3	ARHGDIA	1	0
RAC3	ARHGDIB	1	0
RAC3	RAC1	1	0
RAC3	RHOBTB1	1	0
RAC3	RHOBTB2	1	0
RAC3	CDC42	1	0
RAC3	RHOF	1	0
RAC3	RHOJ	1	0
RAC3	RHOB	1	0
RAC3	RHOA	1	0
RAC3	RAC2	1	0
RAC3	RHOQ	1	0
RAC3	RHOH	1	0
RAC3	RHOC	1	0
RAC3	RHOT1	1	0
RAC3	RHOT2	1	0
RAC3	RHOD	1	0
RPS20	RPL35	1	1
RPS20	RPS27	1	1
RPS20	RPL12	1	1
RPS20	RPL26L1	1	1
RPS20	RPL13A	1	1
RPS20	RPL3L	1	1
RPS20	RPL9	1	1
RPS20	RPS10	1	1
RPS20	RPS5	1	1
RPS20	RPS9	1	1
RPS20	RPL28	1	1
RPS20	RPL21	1	1
RPS20	RPL5	1	1
RPS20	RPL27A	1	1
RPS20	RPL36	1	1
RPS20	RPL29	1	1
RPS20	RPL24	1	1
RPS20	RPL36A	1	1
RPS20	RPL19	1	1
RPS20	RPL14	1	1
RPS20	RPS21	1	1
RPS20	RPL38	1	1
RPS20	RPL18	1	1
RPS20	RPL7A	1	1
RPS20	RPS8	1	1
RPS20	RPS15A	1	1
RPS20	RPS14	1	1
RPS20	RPS23	1	1
RPS20	RPS18	1	1
RPS20	RPS16	1	1
RPS20	RPS11	1	1
RPS20	RPS13	1	1
RPS20	RPS29	1	1
RPS20	RPS7	1	1
RPS20	RPL23A	1	1
RPS20	RPS6	1	1
RPS20	RPS4X	1	1
RPS20	RPS24	1	1
RPS20	RPS25	1	1
RPS20	RPS26	1	1
RPS20	RPS28	1	1
RPS20	FAU	1	1
RPS20	RPL30	1	1
RPS20	RPL39	1	1
RPS20	RPL31	1	1
RPS20	RPS15	1	1
RPS20	RPL23	1	1
RPS20	RPS27A	1	1
RPS20	UBA52	1	1
RPS20	RPL41	1	1
RPS20	RPL10A	1	1
RPS20	RPL8	1	1
RPS20	RPL11	1	1
RPS20	RPL32	1	1
RPS20	RPS3A	1	1
RPS20	RPL26	1	1
RPS20	RPL27	1	1
RPS20	RPL15	1	1
RPS20	RPL37A	1	1
RPS20	RPL37	1	1
RPS20	RPS19	1	1
RPS20	RPL3	1	1
RPS20	RPL10	1	1
RPS20	RPL18A	1	1
RPS20	RPL6	1	1
RPS20	RPL13	1	1
RPS20	RPS2	1	1
RPS20	RPS12	1	1
RPS20	RPL34	1	1
RPS20	RPL7	1	1
RPS20	RPL35A	1	1
RPS20	EIF5B	1	1
RPS20	RPL17	1	1
RPS20	RPL22	1	1
RPS20	RPS3	1	1
RPS20	RPSA	1	1
RPS20	RPS17	1	1
RPS20	RPS4Y1	1	1
RPS20	RPLP1	1	1
RPS20	RPLP2	1	1
RPS20	RPLP0	1	1
RPS20	RPL4	1	1
EIF4A1	PDCD4	1	-1
IL2	LIMK1	4	-1
IL2	STAT5A	1	1
IL2	PIK3CA	3	1
IL2	MTOR	1	1
IL2	PARP1	4	-1
IL2	CASP3	3	-1
IL2	CASP6	4	-1
IL2	BID	3	-1
IL2	DAPP1	4	1
IL2	TERT	1	1
IL2	IKBKB	2	1
IL2	AKT1	1	1
IL2	SFN	2	1
IL2	YWHAB	2	1
IL2	BCAR1	4	1
IL2	STAT3	2	1
IL2	USP8	2	1
IL2	BAD	2	1
IL2	TSC1	2	1
IL2	AXIN1	3	1
IL2	CHUK	2	1
IL2	PDPK1	4	1
IL2	CRK	4	1
IL2	NCOR2	2	1
IL2	IKBKG	2	1
IL2	FOXO3	2	1
IL2	GAS2	4	-1
IL2	FRS2	2	1
IL2	SMAD3	2	1
IL2	RPS6KA3	2	1
IL2	STAT5B	1	1
IL2	ARHGDIB	4	-1
IL2	RAC1	4	1
IL2	YWHAZ	2	1
IL2	RARB	2	1
IL2	MAPT	3	-1
IL2	RARA	2	1
IL2	CDC42	4	1
IL2	BAX	4	-1
IL2	BCL2L1	2	1
IL2	SOS1	2	1
IL2	TOP1	4	-1
IL2	RNF41	3	1
IL2	ARF6	4	1
IL2	YWHAE	2	1
IL2	SLK	4	-1
IL2	SHC1	2	1
IL2	GRB2	2	1
IL2	RARG	2	1
IL2	RXRB	2	1
IL2	RHOA	4	1
IL2	MAPK1	1	1
IL2	YWHAG	2	1
IL2	PIK3R1	3	1
IL2	HGF	2	1
IL2	YWHAQ	2	1
IL2	MAPK3	1	1
IL2	NRG1	4	1
IL2	ETS1	2	1
IL2	MAP2K1	2	1
IL2	BRAF	2	1
IL2	RELA	2	1
IL2	ATF2	2	1
IL2	CREB1	2	1
IL2	APC	3	1
IL2	TSC2	2	1
IL2	GSK3B	2	1
IL2	PTK2	2	1
IL2	PRKCD	4	1
IL2	PXN	2	1
IL2	YWHAH	2	1
IL2	NFKBIA	2	1
IL2	EGFR	2	1
IL2	BTK	4	1
IL2	CEBPB	2	1
IL2	CAPN2	2	1
IL2	FOS	2	1
IL2	EGF	2	1
IL2	NRIP1	2	1
IL2	RXRG	2	1
IL2	DKC1	1	1
IL2	GSN	4	-1
IL2	PTGES3	1	1
IL2	RPS6KA1	2	1
IL2	CASP8	2	-1
IL2	CTNNB1	3	1
IL2	RFC1	4	-1
IL2	NUMA1	4	-1
IL2	ELK1	2	1
IL2	RPS6KB1	1	1
IL2	HSP90AA1	1	1
IL2	ACTA1	4	-1
IL2	RXRA	2	1
IL2	NFKB1	2	1
IL2	SMAD1	2	1
IL2	SMAD2	2	1
IL2	NFKBIB	3	1
IL2	SDC2	2	1
IL2	VIM	4	-1
IL2	MET	2	1
IL2	RAF1	2	1
IL2	NR3C1	2	1
IL2	ERBB2	4	1
IL2	KSR1	2	1
IL2	ERBB3	4	1
IL2	RPS6KA5	2	1
IL2	JUN	2	1
IL2	APP	3	-1
IL2	DFFA	4	-1
IL2	SREBF1	4	-1
IL2	MAP3K1	4	-1
IL2	MAP2K2	2	1
IL2	NFATC2	4	-1
IL2	GAB1	2	1
IL2	RUNX2	2	1
IL2	DFFB	4	-1
IL2	SPTAN1	4	-1
UBE2G2	CUL5	1	1
UBE2G2	UBA7	1	1
UBE2G2	UBA2	1	1
UBE2G2	SAE1	1	1
UBE2G2	CDC27	1	1
UBE2G2	STUB1	1	1
UBE2G2	FBXO4	1	1
UBE2G2	ANAPC10	1	1
UBE2G2	FZR1	1	1
UBE2G2	UBE2L6	2	1
UBE2G2	CDC23	1	1
UBE2G2	ANAPC7	1	1
UBE2G2	ANAPC5	1	1
UBE2G2	ANAPC4	1	1
UBE2G2	ANAPC2	1	1
UBE2G2	FBXO3	1	1
UBE2G2	FBXW11	1	1
UBE2G2	KLHL21	1	1
UBE2G2	FBXO2	1	1
UBE2G2	SOCS3	1	1
UBE2G2	MKRN1	1	1
UBE2G2	VHL	1	1
UBE2G2	SOCS1	1	1
UBE2G2	LRR1	1	1
UBE2G2	ITCH	1	1
UBE2G2	ASB2	1	1
UBE2G2	NEDD4L	1	1
UBE2G2	RCHY1	1	1
UBE2G2	NEDD4	1	1
UBE2G2	ASB16	1	1
UBE2G2	DET1	1	1
UBE2G2	KLHL20	1	1
UBE2G2	BTRC	1	1
UBE2G2	RNF6	1	1
UBE2G2	ASB1	1	1
UBE2G2	ASB3	1	1
UBE2G2	ASB4	1	1
UBE2G2	VPRBP	1	1
UBE2G2	WSB1	1	1
UBE2G2	DTX3L	1	1
UBE2G2	UBA3	1	1
UBE2G2	UBR4	1	1
UBE2G2	HECTD3	1	1
UBE2G2	TRIM11	1	1
UBE2G2	ASB9	1	1
UBE2G2	FBXO17	1	1
UBE2G2	SPSB4	1	1
UBE2G2	SPSB1	1	1
UBE2G2	RNF25	1	1
UBE2G2	RNF34	1	1
UBE2G2	TRIM63	1	1
UBE2G2	FBXW7	1	1
UBE2G2	PJA2	1	1
UBE2G2	LRSAM1	1	1
UBE2G2	UBE3B	1	1
UBE2G2	RNF144B	1	1
UBE2G2	HUWE1	1	1
UBE2G2	SPSB2	1	1
UBE2G2	RNF138	1	1
UBE2G2	ASB10	1	1
UBE2G2	ASB17	1	1
UBE2G2	ASB15	1	1
UBE2G2	ASB13	1	1
UBE2G2	ASB12	1	1
UBE2G2	ASB5	1	1
UBE2G2	ASB11	1	1
UBE2G2	ASB14	1	1
UBE2G2	DZIP3	1	1
UBE2G2	SKP1	1	1
UBE2G2	UBOX5	1	1
UBE2G2	TRIM37	1	1
UBE2G2	RNF4	1	1
UBE2G2	TRIM9	1	1
UBE2G2	ANAPC13	1	1
UBE2G2	RBCK1	1	1
UBE2G2	PARK2	1	1
UBE2G2	MGRN1	1	1
UBE2G2	ARIH2	1	1
UBE2G2	ATG7	1	1
UBE2G2	HERC2	1	1
UBE2G2	RNF19B	1	1
UBE2G2	RNF111	1	1
UBE2G2	ASB18	1	1
UBE2G2	SMURF1	1	1
UBE2G2	SMURF2	1	1
UBE2G2	RNF41	1	1
UBE2G2	FBXO44	1	1
UBE2G2	ASB7	1	1
UBE2G2	ASB8	1	1
UBE2G2	UBA5	1	1
UBE2G2	WWP1	1	1
UBE2G2	ANAPC1	1	1
UBE2G2	GAN	1	1
UBE2G2	RBX1	1	1
UBE2G2	UBE3A	1	1
UBE2G2	CDC26	1	1
UBE2G2	PJA1	1	1
UBE2G2	FBXO27	1	1
UBE2G2	RNF220	1	1
UBE2G2	ZBTB16	1	1
UBE2G2	RNF182	1	1
UBE2G2	FBXW8	1	1
UBE2G2	LRRC41	1	1
UBE2G2	TCEB1	1	1
UBE2G2	UBE3C	1	1
UBE2G2	TCEB2	1	1
UBE2G2	TRIP12	1	1
UBE2G2	CUL7	1	1
UBE2G2	TRIM21	1	1
UBE2G2	RNF123	1	1
UBE2G2	UBA6	1	1
UBE2G2	UBA1	1	1
UBE2G2	UBR2	1	1
UBE2G2	UBR1	1	1
UBE2G2	CDC20	1	1
UBE2G2	ANAPC11	1	1
UBE2G2	ASB6	1	1
UBE2G2	ISG15	2	1
UBE2G2	TRIM36	1	1
UBE2G2	FBXO6	1	1
UBE2G2	UBE4A	1	1
UBE2G2	KEAP1	1	1
UBE2G2	CBLB	1	1
UBE2G2	TRIM32	1	1
UBE2G2	CDC16	1	1
UBE2G2	CUL1	1	1
UBE2G2	CUL2	1	1
UBE2G2	CUL3	1	1
UBE2G2	SKP2	1	1
UBE2G2	KLHL9	1	1
UBE2G2	KLHL13	1	1
PTEN	MTOR	4	-1
PTEN	CASP9	4	-1
PTEN	TERT	4	-1
PTEN	IKBKB	4	-1
PTEN	AKT2	4	-1
PTEN	AKT1	3	-1
PTEN	USP8	4	-1
PTEN	BAD	4	-1
PTEN	TSC1	4	-1
PTEN	CHUK	4	-1
PTEN	PDPK1	2	-1
PTEN	NCOR2	4	-1
PTEN	IKBKG	4	-1
PTEN	DEPTOR	4	-1
PTEN	AKT1S1	4	-1
PTEN	FOXO3	4	-1
PTEN	MAP3K5	4	-1
PTEN	UBE2D1	4	-1
PTEN	MLST8	4	-1
PTEN	RARB	4	-1
PTEN	RARA	4	-1
PTEN	BCL2L1	4	-1
PTEN	RALA	4	-1
PTEN	YWHAE	4	-1
PTEN	NOS3	4	-1
PTEN	RARG	4	-1
PTEN	RXRB	4	-1
PTEN	CDKN1A	4	-1
PTEN	TSC2	4	-1
PTEN	GSK3A	4	-1
PTEN	GSK3B	4	-1
PTEN	NRIP1	4	-1
PTEN	RXRG	4	-1
PTEN	RPTOR	4	-1
PTEN	RPS6KB1	4	-1
PTEN	HSP90AA1	4	-1
PTEN	RXRA	4	-1
PTEN	NFKB1	4	-1
PTEN	RAF1	4	-1
PTEN	MDM2	4	-1
PTEN	RALGDS	3	-1
BAX	LIMK1	4	1
BAX	PARP1	4	1
BAX	CASP3	3	1
BAX	CASP6	3	1
BAX	CASP9	2	1
BAX	CASP7	3	1
BAX	BID	1	1
BAX	APAF1	2	1
BAX	GAS2	4	1
BAX	CYCS	1	1
BAX	ARHGDIB	4	1
BAX	AIFM1	1	1
BAX	BCL2	1	1
BAX	TOP1	4	1
BAX	SLK	4	1
BAX	PTK2	4	1
BAX	GSN	4	1
BAX	RFC1	4	1
BAX	NUMA1	4	1
BAX	ACTA1	4	1
BAX	VIM	4	1
BAX	DFFA	4	1
BAX	SREBF1	4	1
BAX	MAP3K1	4	1
BAX	NFATC2	4	1
BAX	DFFB	4	1
BAX	SPTAN1	4	1
SOS1	LIMK2	4	1
SOS1	LIMK1	4	1
SOS1	MAPK12	4	1
SOS1	PIK3CA	2	1
SOS1	PIK3CB	2	1
SOS1	MTOR	3	1
SOS1	CDC25A	4	1
SOS1	CDC25B	3	1
SOS1	CDC25C	3	1
SOS1	TIMELESS	3	1
SOS1	CHEK1	3	1
SOS1	PLD2	3	1
SOS1	PIP5K1B	4	1
SOS1	PPP1R12A	4	1
SOS1	CEP164	3	1
SOS1	SFN	2	1
SOS1	YWHAB	2	1
SOS1	CIT	3	1
SOS1	RFC3	3	1
SOS1	RFC5	3	1
SOS1	STAT3	4	1
SOS1	BAD	3	1
SOS1	TOPBP1	3	1
SOS1	FANCA	4	1
SOS1	FANCG	4	1
SOS1	MAP2K4	4	1
SOS1	MAPK8	2	1
SOS1	RHOU	1	1
SOS1	CDKN1B	3	1
SOS1	RHOV	1	1
SOS1	MAP2K3	3	1
SOS1	CBY1	3	1
SOS1	PLA2G4A	4	1
SOS1	DEPTOR	3	1
SOS1	AKT1S1	3	1
SOS1	MKL1	4	1
SOS1	BCL2L11	3	1
SOS1	FOXO3	3	1
SOS1	RAD9A	3	1
SOS1	PIP5K1A	4	1
SOS1	SH3GL2	4	1
SOS1	ATRIP	3	1
SOS1	RHOG	1	1
SOS1	FOXO4	3	1
SOS1	BRCA2	4	1
SOS1	KPNA1	3	1
SOS1	MAP2K6	3	1
SOS1	RAC1	1	1
SOS1	YWHAZ	2	1
SOS1	RHOBTB1	1	1
SOS1	TIPIN	3	1
SOS1	RUSC1	4	1
SOS1	MLST8	3	1
SOS1	RHOBTB2	1	1
SOS1	PIP5K1C	4	1
SOS1	TBC1D4	3	1
SOS1	NFATC1	3	1
SOS1	MYL2	4	1
SOS1	CDC42	1	1
SOS1	RAC3	1	1
SOS1	PTEN	4	1
SOS1	BCL2L1	3	1
SOS1	FOXM1	4	1
SOS1	RHOF	1	1
SOS1	CLSPN	3	1
SOS1	FANCE	4	1
SOS1	RHOJ	1	1
SOS1	YWHAE	2	1
SOS1	CDH1	4	1
SOS1	RHOB	1	1
SOS1	RHOA	1	1
SOS1	MAPK1	4	1
SOS1	YWHAG	2	1
SOS1	PIK3R1	2	1
SOS1	YWHAQ	2	1
SOS1	MAPK3	4	1
SOS1	RPA1	3	1
SOS1	MAP2K1	3	1
SOS1	RAC2	1	1
SOS1	BRAF	2	1
SOS1	EZR	4	1
SOS1	RPA2	3	1
SOS1	MSN	4	1
SOS1	PRKCZ	4	1
SOS1	YWHAH	2	1
SOS1	FANCB	4	1
SOS1	EGFR	4	1
SOS1	RHOQ	1	1
SOS1	HRAS	1	1
SOS1	NRAS	1	1
SOS1	KRAS	1	1
SOS1	EGF	4	1
SOS1	RPTOR	3	1
SOS1	RAD51	4	1
SOS1	SLC9A3	4	1
SOS1	C17orf70	4	1
SOS1	RAD1	3	1
SOS1	DIAPH1	3	1
SOS1	HUS1	3	1
SOS1	CTNNB1	3	1
SOS1	CTNNA1	4	1
SOS1	RFC4	3	1
SOS1	RDX	4	1
SOS1	RFC2	3	1
SOS1	SLC9A1	4	1
SOS1	HES1	4	1
SOS1	ACTA1	4	1
SOS1	PKN2	3	1
SOS1	PKN1	3	1
SOS1	MAPK14	4	1
SOS1	MAPK11	4	1
SOS1	RHOH	1	1
SOS1	RHOC	1	1
SOS1	RAF1	2	1
SOS1	RHOT1	1	1
SOS1	RHOT2	1	1
SOS1	KSR1	3	1
SOS1	RAD17	3	1
SOS1	FANCC	4	1
SOS1	SNCA	4	1
SOS1	FOXO1	3	1
SOS1	ROCK2	3	1
SOS1	NFATC3	3	1
SOS1	RALGDS	2	1
SOS1	FANCF	4	1
SOS1	RHOD	1	1
SOS1	F2RL2	4	1
SOS1	PARD6A	4	1
SOS1	UBE2T	4	1
SOS1	FANCL	4	1
SOS1	ATR	3	1
SOS1	MAP2K2	3	1
SOS1	RIN1	2	1
SOS1	PLD1	3	1
SOS1	RAB5A	3	1
SOS1	ROCK1	3	1
SOS1	NFATC2	3	1
SRF	HDAC4	1	1
CDK4	CDKN2C	1	1
CDK4	CDKN2B	1	1
CDK4	CDKN2A	1	1
CDK4	CDKN2D	1	1
CDK4	CCND2	1	1
CDK4	CCND3	1	1
CDK4	CELF1	1	1
CDK4	CDKN1B	1	1
CDK4	SMAD3	1	1
CDK4	WDR77	1	1
CDK4	MYB	1	1
CDK4	AR	1	1
CDK4	RBL2	1	1
CDK4	RBL1	1	1
CDK4	BRCA1	1	1
CDK4	TCF3	1	1
CDK4	CDKN1A	1	1
CDK4	CCND1	1	1
CDK4	CDK2	1	1
CDK4	RB1	1	1
CDK4	PELP1	1	1
CDK4	CDK6	1	1
CDK4	RASSF1	1	1
CDK4	SMAD4	1	1
CDK4	RUNX3	1	1
FOXM1	CDKN2A	1	1
RGS1	GNAI1	1	1
RGS1	GNAI3	1	1
RGS1	GNAI2	1	1
AES	CREBBP	1	1
AES	TLE1	1	1
AES	CTNNB1	1	1
AES	HNF1A	1	1
AES	CTBP1	1	1
ARHGAP36	RHOU	1	1
ARHGAP36	RHOV	1	1
ARHGAP36	RHOG	1	1
ARHGAP36	RAC1	1	1
ARHGAP36	RHOBTB1	1	1
ARHGAP36	RHOBTB2	1	1
ARHGAP36	CDC42	1	1
ARHGAP36	RAC3	1	1
ARHGAP36	RHOF	1	1
ARHGAP36	RHOJ	1	1
ARHGAP36	RHOB	1	1
ARHGAP36	RHOA	1	1
ARHGAP36	RAC2	1	1
ARHGAP36	RHOQ	1	1
ARHGAP36	RHOH	1	1
ARHGAP36	RHOC	1	1
ARHGAP36	RHOT1	1	1
ARHGAP36	RHOT2	1	1
ARHGAP36	RHOD	1	1
HSPA5	HLA-C	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-F	1	1
HSPA5	HLA-C	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-A	1	1
HSPA5	PDIA3	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-C	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-C	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-E	1	1
HSPA5	B2M	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-G	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-A	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-B	1	1
HSPA5	HLA-C	1	1
HSPA5	HLA-A	1	1
ARHGEF18	LIMK2	3	1
ARHGEF18	LIMK1	3	1
ARHGEF18	MAPK10	4	1
